topic,hashtag,tweet_id,image_path,sample_path,body_text,image_text,text_with_OCR,label
mask_2021-04,masksdontwork,1386025651354877954,./tweet_data/mask_2021-04/masksdontwork/tweets4/Ezwm-4FXoAoHEiv.jpg,./annot_3000_hate/Ezwm-4FXoAoHEiv.jpg,@PageSix You know #masksdontwork ! 😂😂😂 https://t.co/F05I4W6qIU,"CONFIRMED, VIRTUE SIGNAL RECEIVED ",pale ia virtue signal,0.0
politics_2020-02,kag,1224162939722260480,./tweet_data/politics_2020-02/kag/tweets1/EP0ZtDXWAAEJh96.jpg,./annot_3000_hate/EP0ZtDXWAAEJh96.jpg,"@Nashanna11 @vendetta_miga @barbaylive @pms13131 @ttocs35 @SuperBecky1 @TheWee_Bee @JordynTrump1 @glorybound78 @laylapat4trump @Johncerisola @BlackVic5 @JamesNi00503715 @lvlvlrd707 @johanna49320441 @catnap1013 @KidRock Following all Patriots #KAG...thank you very much @Nashanna11, great group of Patriots, I'm honored! 🙏🏼🇺🇸💞⚘⚘ https://t.co/gf7OUgP7kB","I will fight for you with every breath in my body - and I will never, ever let you down. OF THE PRESIDENT UNITED ...... ",fight breath body vun eo 31,0.0
politics_08,TrumpIsACompleteFailure,1295227249919238144,./tweet_data/politics_08/TrumpIsACompleteFailure/tweets3/EfmSUbpWoAMW_V4.jpg,./annot_3000_hate/EfmSUbpWoAMW_V4.jpg,@keithmr1 Something like this would be great...! #TrumpIsALaughingStock #TrumpIsUnfitForOffice #TrumpIsACompleteFailure #BidenHarris2020 https://t.co/BdP44BKkYq,NO NO YOU CAN'T DO THIS TO ME!!!!! I PASSED THAT CANADIAN TEST! BIG DEAL CUCK THIS IS AMERIKA! ,cant pass canadian ay id er big deal cuck ie,1.0
politics_08,LiarInChief,1297555836831637513,./tweet_data/politics_08/LiarInChief/tweets4/EgHYJ3JU4AEjeeX.jpg,./annot_3000_hate/EgHYJ3JU4AEjeeX.jpg,"@marcorubio What, you're finally up speaking about #DonnyDisaster the #LiarInChief and the #CorruptAndComplicitGOP? 🤬Rhetorical question; of course you're not, you're simply projecting &amp; trying to appeal to certain demographics by abusing the words in a book held in high regard by some... https://t.co/OtjKgCAyoq",50 J00 HYPOCRISY A. N Car Twitter Feed ,sa twitter feed,0.0
politics_04,TrumpGenocide,1246174320986128386,./tweet_data/politics_04/TrumpGenocide/tweets1/EUtM7_QWkAEMMvD.jpg,./annot_3000_hate/EUtM7_QWkAEMMvD.jpg,While playing GOLF &amp; billing the US taxpayer! #TrumpBodyCount #TrumpLiesPeopleDie #TrumpOwnsEveryDeath #TrumpPressConference #TrumpGenocide #TrumpCriminalNegligence #TrumpPandemic  #JaredKushnerForPrison #COVID19Pandemic #COVID19 #coronavirus #TrumpMeltdown #25theAmendmentNow https://t.co/IRYZlg3weQ https://t.co/Wp51PK8Pip,Can I still attend if I'm in Palm Beach and golfing? SHOWTIME ,ud ee ee attend palm beach golfing swine,1.0
politics_12,TrumpIsACompleteFailure,1344336776702222336,./tweet_data/politics_12/TrumpIsACompleteFailure/tweets5/EqgKzQUU0AYgeS3.jpg,./annot_3000_hate/EqgKzQUU0AYgeS3.jpg,"GO AWAY, LOSER! @realDonaldTrump 
#TrumpFailedAmerica #TrumpIsACompleteFailure #LoserInChief https://t.co/4LWDsAWnxc",For the LOVE OF GOD! Just GET OUT of Our LVES!! ,aad enema ome oe ee serre ee wis oe ah ah arte ee teg,1.0
politics_12,TrumpIsALaughingStock,1335043067116720131,./tweet_data/politics_12/TrumpIsALaughingStock/tweets1/EocGmBHWMAAvFNK.jpg,./annot_3000_hate/EocGmBHWMAAvFNK.jpg,#theThreeStooges @foxnews court jester @RudyGiuliani ambulance chaser @JennaEllisEsq @SidneyPowell1 Authoritarian @realDonaldTrump has painted @gop as willing collaborators for a two-bit con man whose only loyalty is to his greed.  #TrumpIsANationalDisgrace #TrumpIsALaughingStock https://t.co/G8EDF8Gg2M https://t.co/NbOZhf606m,Rudy Giuliani taking it all the way to the SUPREME COURTYARD AT MARRIOTT! FROM AMERICA'S MAYOR TO AN AMERICAN LAUGHINGSTOCK @ROBSAXAN 11/20 ,ge rudy giuliani tal way af ww 45 om fey es ue meri ra lj pee fie,1.0
politics_04,Trump2020Landslide,1246843798279389197,./tweet_data/politics_04/Trump2020Landslide/tweets1/EU2t0sdWAAMwCvj.jpg,./annot_3000_hate/EU2t0sdWAAMwCvj.jpg,Well-Played🗽 I did the same thing and came up with the same conclusion 🤔☮️💟#Trump2020Landslide https://t.co/HXsjNENsTW https://t.co/RJyi1WnoCB,• He told us to protect our borders • He told us to bring manufacturing back home • He told us to be less dependent on other countries • He warned us about China • Democrats fought him every step of the way! ,tell protect border tell bring manufacture home tell dependent country warn china es democrats fight step way,0.0
politics_08,TrumpIsACompleteFailure,1291023422449999873,./tweet_data/politics_08/TrumpIsACompleteFailure/tweets1/Eeqi9h9XkAIdTbA.jpg,./annot_3000_hate/Eeqi9h9XkAIdTbA.jpg,@CNN @SpiroAgnewGhost Yeah. We knew he'd be terrible and dumb. That's why most Americans did not vote for him. #TrumpIsACompleteFailure https://t.co/kbAoy6eYhm,THIS IS NOT NORMAL DON'T EVEN PRETEND THIS IS NORMAL ,normal na fy,1.0
ageism_2021-04,covidiots,1385622217464107012,./tweet_data/ageism_2021-04/covidiots/tweets4/Ezq4De_XoAMHDfI.jpg,./annot_3000_hate/Ezq4De_XoAMHDfI.jpg,"@GovRonDeSantis The state of FL is averaging over 5000 new cases daily due to the most corrupt ignorant greedy Gov in America. ENTER FL AT YOUR OWN RISK!  No masks = Covid 
#DeathSantis #COVIDIOTS https://t.co/3eGHayYl3b",Ron DeSantis reopened Florida bars and restaurants to operate at 100% capacity while 100 people die every day because he is the stupidest and worst UGGED Governor in America. ,ron desantis reopen florida bar restaurant operate 14 100 capacity unit ro ya die day ee,1.0
politics_12,TrumpIsACompleteFailure,1336538418281590784,./tweet_data/politics_12/TrumpIsACompleteFailure/tweets2/EoxWkldXIAAf-ya.jpg,./annot_3000_hate/EoxWkldXIAAf-ya.jpg,#TrumpIsACompleteFailure Now THIS is a statement I can agree with https://t.co/mROUaQ6Xps,Get a load of this correct opinion ,load correct opinion jy fi,0.0
politics_08,TrumpIsACompleteFailure,1297744856735940608,./tweet_data/politics_08/TrumpIsACompleteFailure/tweets4/EgKEEdOWAAA7dSY.jpg,./annot_3000_hate/EgKEEdOWAAA7dSY.jpg,"Why should we trust the same moron who casually said to inject #bleach as a #COVID19 cure regarding the effectiveness of #ConvalescentPlasma? Especially when tests are still underway?

https://t.co/CtncZLypyT #TrumpIsACompleteFailure #coronavirus https://t.co/QzbRhTpHma",FDA makes emergency authorization to use convalescent plasma to treat coronavirus patients KAREN DUCEY/GETTY IMAGES NORTH AMERICA/GETTY IMAGES ,ee ne kare duce tern images,0.0
politics_04,TrumpGenocide,1245787329412739073,./tweet_data/politics_04/TrumpGenocide/tweets1/EUns9hXU4AEkfxq.jpg,./annot_3000_hate/EUns9hXU4AEkfxq.jpg,"Support your local dog groomer, the #TrumpGenocide does. https://t.co/3TQyLjXJ4Q",WHEN YOUR HAIR SALON IS CLOSED BUT YOUR DOG GROOMER HAS A CANCELATION ,ro tn close hs ra iy ee uc tt,1.0
ageism_2021-04,covidiots,1380642602840686595,./tweet_data/ageism_2021-04/covidiots/tweets2/EykGrAvWQAg_rgg.jpg,./annot_3000_hate/EykGrAvWQAg_rgg.jpg,@edwardo_davila @SaltyCracker9 @ThyArtMurders pretty sure you don't wear a mask either... 👇🖕 #COVIDIOTS https://t.co/UNHYQay0Rj,IFIWEAR A MASK HOW CANI PUT TRUMP'S BALLS IN MY MOUTH? ,fim ar mask trumps ball mouths,1.0
immigration_08,BuildTheWall,1291340220550520837,./tweet_data/immigration_08/BuildTheWall/tweets1/EevDFnLWkAEFpMu.jpg,./annot_3000_hate/EevDFnLWkAEFpMu.jpg,"#sanctuaryCity Baltimore #Police Shoot Out on Bus - 34 secs
Jun 29, 2017

Dramatic video of deadly shootout on public bus. Driver and passengers left running.

VIDEO https://t.co/HZYIw5eHw7

#BuildTheWall #FinishTheWall 
#quikTake qt-sanc-cites-012 by #borderObserver https://t.co/dluAAhfUUx",PLEASE Vkox NEWS POLICE RELEASE VIDEO OF DEADLY SHOOTOUT chan nel AMERICA'S NEWSROOM ,ae yy zr news police release video deadly shootout americas,0.0
politics_04,TrumpGenocide,1250566347265724416,./tweet_data/politics_04/TrumpGenocide/tweets3/EVrndZHUYAIxWVu.jpg,./annot_3000_hate/EVrndZHUYAIxWVu.jpg,@WhiteHouse @realDonaldTrump Lies. The end. Health workers needed PPE weeks ago. They're making PPE out of Hefty Garbage bags. This President and all in the Administration are lying to deflect from the failed response and death causing decisions by Trump. #TrumpGenocide #TrumpVirusCoverup #BLUEWAVE2020 https://t.co/04Mg6TlSW7,"LEFTIS RIGHT ""Trump cannot come up with dn an alibi for the month of February."" - Jennifer Rubin Image Credit: AP. Changes; cropped, resized, text added. Original: https://bit.ly/2Vslioj ",gwen righ tb er come alibi mont pen po seu rubin,1.0
politics_08,bunkerboy,1289537896643518464,./tweet_data/politics_08/bunkerboy/tweets1/EeVb3TwXsAERX7s.jpg,./annot_3000_hate/EeVb3TwXsAERX7s.jpg,@NickGunterWX Time to get that #Sharpie out #BunkerBoy  or maybe nuke #Isaias https://t.co/Lnm1tqHqAh,"ane Dorian Forecast Track and Intensity -75W Currene intormation Farecast posinons Duran Watches Curent wind eatent Sharpiegate may seem silly, but it illustrates exactly how Trump has destroyed government integrity ",tack intensity ss ss ar silly illustrate exactly trump destroy government integrity,0.0
politics_08,Trump2020Landslide,1291462067031924737,./tweet_data/politics_08/Trump2020Landslide/tweets1/Eewx5rtUYAAZgkS.jpg,./annot_3000_hate/Eewx5rtUYAAZgkS.jpg,"#MYPresident keeps looking better and better 
PresidentOfUSA looks good on him! 
Dragon Energy......
@potus 
@realDonaldTrump 
But a @whirlpoolusa 
#Trump2020Landslide https://t.co/xY9qkeOZvw","LIVE CORPORATION ASHER VEUSE VADORA WASHER LAVEUSE ADORA AMERICA RIGHT SIDE AMen ETATS-UNIS Armade n 3:48 PM EDT FE DUMESNIL, BRO BRIDGE, BROOKE FEDERLINE, BRUCE MACGIBBON, BRYAN P, BRYSON HAMILTON, BUSINESS WITH LOCAL, BW DEADCA ",ed asher washer dora america cos ec,0.0
politics_2020-02,LiarInChief,1225047218589184002,./tweet_data/politics_2020-02/LiarInChief/tweets1/EQA98vdXUAIMk2s.jpg,./annot_3000_hate/EQA98vdXUAIMk2s.jpg,"@co_firing_line As opposed to constant lies from the #LiarInChief.

LOL, #GetAClue. 

Trump is a real peach. https://t.co/ystiJsZrYy",Tuesday UMP UNDER FIRE TRUMP MOCKS REPORTER WITH DISABILITY CNN Donald Trump (R) Presidential Candidate MakeAGIF.com ,tt ney pe ee donald team ry cance ays ff,0.0
vaccine_12,BillGatesIsNotADoctor,1338866934981357575,./tweet_data/vaccine_12/BillGatesIsNotADoctor/tweets3/EpScYTlVEAIZSDo.jpg,./annot_3000_hate/EpScYTlVEAIZSDo.jpg,"‘myGP’ to launch England’s first digital COVID-19 vaccination verification feature for smartphones.
#COVID19 #Vaccine #Pfizervaccine #ModernaVaccine #BidenWillNeverBePresident 
#PfizerBioNTech #Android #BillGatesIsNotADoctor #TRUMP2020ToSaveTheWorld https://t.co/OfpThySeyA",VACCINE FASCISM COVID-19 Coronavirus track and trace app VACCINE VERIFICATION' CONTROL SYSTEM LAUNCHED DAVIDICKE.COM ,vac bgi sa track trace app leeroy ok fe ary pe vaccine verification control system launched,0.0
politics_04,LiarInChief,1251721676519354373,./tweet_data/politics_04/LiarInChief/tweets3/EV8COswXYAAi5ZD.jpg,./annot_3000_hate/EV8COswXYAAi5ZD.jpg,"The facts don lie, But #DTRUMP is #LIARINCHIEF https://t.co/9IUJfW72Gx https://t.co/371fZ1Fnda","00 One day like a miracle, they will disappear 505 17 954 7,573 Tweet your reply ",day like miracle disappear ow suey ey fully tweet reply,1.0
ageism_04,covidiots,1253599011665317889,./tweet_data/ageism_04/covidiots/tweets4/EWWtp5FWkAEBEC9.jpg,./annot_3000_hate/EWWtp5FWkAEBEC9.jpg,Photos from @MetroUK #ClapForTheNHS #ClapForCarers #clapforkeyworkers are these people clapping for their ICU bed next week?? I’m done.. @MattHancock @BorisJohnson @DominicRaab @NadineDorries @RishiSunak please do something #COVIDIOTS https://t.co/oihZwYPRfA,ll Three WiFi Call 09:13 @ 93% A metro.co.uk But it appeared many weren't following social distancing guidelines (Picture: Reuters) ,wifi cad icon pb pe meee appear nt follow social distance guideline picture reuters,0.0
politics_08,TrumpGenocide,1293933202940321792,./tweet_data/politics_08/TrumpGenocide/tweets2/EfT5Y6dXYAIehQs.jpg,./annot_3000_hate/EfT5Y6dXYAIehQs.jpg,"@TeamTrump @realDonaldTrump It’s amazing the way #LyingDonnie plays the willfully ignorant. His racist magats actually believe the authoritarian cares about them as something more than just votes.
#TrumpGenocide 
#BidenHarris2020Landslide https://t.co/C3q9ZMK095","APRIL5 20 TIME THE TEST CASE BOUNDARIES IN THE AGE OF TRUMP By NANCY GIBBS Trump Calls Me Sleepy, Joe Because America Will Be able STo sleep Again Knowing I'm The President ",test case age boundarie trump,0.0
asianhate_08,ChineseVirus,1291919021609299968,./tweet_data/asianhate_08/ChineseVirus/tweets2/Ee3RgOYWsAIsxSb.jpg,./annot_3000_hate/Ee3RgOYWsAIsxSb.jpg,@Respond2Racism I do not blame the Chinese people for the #Wuhanvirus I blame the CCP.  And if you think it's xenophobic to name the #Chinesevirus the #Chinesevirus you're part of the problem https://t.co/kk9xGKuLlQ,THE CORONAVIRUS STARTED IN OUR COUNTRY AND WE LET IT SPREAD THROUGHOUT THE WORLD BUT THANK YOU TO THE AMERICAN DEMOCRATIC PARTY AND THEIR MEDIA LACKEYS FOR BLAMING IT ON TRUMP. YOU ARE SO LOYAL TO OUR REGIME. imgfifplabin ,start oh aaa ws vn snarl world ss ao wt sate va au,1.0
immigration_2020-02,BuildTheWall,1228828040051990534,./tweet_data/immigration_2020-02/BuildTheWall/tweets3/EQ2slJpUUAAaudI.jpg,./annot_3000_hate/EQ2slJpUUAAaudI.jpg,"@davidhogg111 Democrats, like you support killing babies and refuse to support #Buildthewall. 
Setp 1 in protecting our most precious resource https://t.co/uQFTjzfAui",KILLING BABIES IS NO WAY TO PLAN PARENTHOOD ,er kill baby way plan parenthood,0.0
ageism_04,covididiot,1246540306507595784,./tweet_data/ageism_04/covididiot/tweets1/EUyZzLWX0AEiRoW.jpg,./annot_3000_hate/EUyZzLWX0AEiRoW.jpg,@DroopsDr It's milder than we thought sure #DrDrew #COVIDIDIOT https://t.co/0oCDzRNxCJ,"• STUDIO CITY, CA 7:43 PM PT IT'S MILDER THAN WE THOUGHT. DR. DREW PINSKY MARCH 2 HEROES OF THE PANDUMBIC HEROES OF THE PANDUMBIC THE DAILY SHOW WITH TREVOR NOAH ",oo os ee wena es milder ht va dr ae eee march,0.0
politics_08,kag,1292502951077060613,./tweet_data/politics_08/kag/tweets2/Ee_klXvXgAAHk76.jpg,./annot_3000_hate/Ee_klXvXgAAHk76.jpg,"@realDonaldTrump #MAGA #KAG ts, Are you better off than 4 years ago? 
This Was America Exactly 4 Years Ago:
 #VoteBlueToSaveAmerica #Biden2020. LINK: https://t.co/laWuvZfyOx https://t.co/CJVDqhhkkI","Added 255,000 Expected New Jobs! 180,000 STATE July Jobs Report Wages Up Unemployment Please, 2.6% 4.9% Share! MESIDEN (() GEALIND ",la bathe iol ae pee tt ay 000 bly sit ae,0.0
mask_12,maskhole,1340070599566225408,./tweet_data/mask_12/maskhole/tweets3/EpjjGGMXUAEMefw.jpg,./annot_3000_hate/EpjjGGMXUAEMefw.jpg,"@Gary4GovSC @scdhec @henrymcmaster #StayHome #StaySafe this #HolidaySeason!

Don't be a #MaskHole😷! https://t.co/IqGzmaI6m8",Stayed Home 2020 ,ee ss ul aa home ih 2020 ae,0.0
asianhate_2021-04,ChinaLiedPeopleDied,1382549969081552897,./tweet_data/asianhate_2021-04/ChinaLiedPeopleDied/tweets3/Ey_Nwd9VUAAiuPi.jpg,./annot_3000_hate/Ey_Nwd9VUAAiuPi.jpg,"@JorgeLu41328650 @Jeffrey70757211 @chinanotenemy China invade our lungs
OPS, maybe you are chinese spy bots and have no lungs
#COVID #COVID19 #CCPBioweapon #WuhanLab #ChinaLiedPeopleDied https://t.co/0UieYJP9Wi",Corona Virus Worldwide Distributor CPC ,cor na virus ge sa tdi ad ri ie wee ys id,1.0
politics_2020-02,Trump2020Landslide,1224518851888656385,./tweet_data/politics_2020-02/Trump2020Landslide/tweets1/EP5dZchXUAEiASY.jpg,./annot_3000_hate/EP5dZchXUAEiASY.jpg,"BREAKING: PRESIDENT Donald Trump WINS Iowa Caucus With 97%! Suck It, Bernie!

#Trump2020 #MAGA #Trump2020Landslide #TrumpFearsBernie #IACaucus #IowaCaucuses #Bernie2020

WATCH: https://t.co/uFVvYpIMBv https://t.co/LFuav4hSac","Above It All*84 Sloux City PRESIDENT Donald Trump WINS Iowa Caucus With 97%! Suck It, Bernie! ",president gum win iowa caucus neue wit tayo vol suck,1.0
ageism_2021-02,covidiots,1364269926077366278,./tweet_data/ageism_2021-02/covidiots/tweets4/EnCvhiVW4AMKTnE.jpg,./annot_3000_hate/EnCvhiVW4AMKTnE.jpg,"@northerness Might as well have a reminder of this one that went out live in Italy I think.

#Covidians #COVIDIOTS 🧟🐑🐑🐑
https://t.co/oeG58EDKIe","Rai HD GLI OROLOGI DEL DIAVOLO QUESTA SERA E DOMANI ORE 21:25 PIEMONTE, QUASI FINITI POSTI IN TERAPIA INTENSIVA IN DIRETTA ",cel ona ne ett fil pet mos anal vin quasi,1.0
ageism_2021-04,covidiots,1378313589413449729,./tweet_data/ageism_2021-04/covidiots/tweets1/EyDAyYzU4AE6j0s.png,./annot_3000_hate/EyDAyYzU4AE6j0s.png,@jobananelapoint THERE IS A GLOBAL PANDEMIC!!!! Dr Bonnie Henry is on our side 😀 Now we just have to get the #COVIDIOTS on our side and over the next few months hopefully BC/Canada and around the world we will be able to relax restrictions. #bcpoli https://t.co/MhfXJRL0p9,How could the Premier say to us 20-40 year olds not to blow it by continuing to raise covid cases in BC ,ru cue cn 2040 year old blow continue raise case bc,1.0
politics_08,TrumpIsANationalDisgrace,1294008262396960768,./tweet_data/politics_08/TrumpIsANationalDisgrace/tweets2/EfU9pvYXoAIARIz.jpg,./annot_3000_hate/EfU9pvYXoAIARIz.jpg,@RudyGiuliani Whatever..  #TrumpIsLosing #TrumpIsANationalDisgrace @realDonaldTrump @kayleighmcenany @gtconway3d @TheView @TIME @StephenAtHome https://t.co/5eE0NLdDew,"TRUST ME, SO FAR SO GOOD! NOW ON TO STEP TWO... GIULIANI DEFENSE STRATEGY 47904 ",trust mt step ss ls bd d7 ml ei pa lt,1.0
mask_08,masksdontwork,1292092382582841346,./tweet_data/mask_08/masksdontwork/tweets2/Ee5vK4eXsAAno0R.jpg,./annot_3000_hate/Ee5vK4eXsAAno0R.jpg,"@GovMikeDeWine Hi fellow Ohioans...

The governor has no credibility. 

Go on about your lives and

#MasksOffOhio 
#MasksDontWork https://t.co/AtGZWXVwrj",Nothing to see here. Please disperse. ,wie disperse,0.0
asianhate_04,CCPLiedPeopleDied,1251231659032055808,./tweet_data/asianhate_04/CCPLiedPeopleDied/tweets3/EV1EjqWUYAAtn5A.jpg,./annot_3000_hate/EV1EjqWUYAAtn5A.jpg,"@khunprinx We will stand together as one, for a better future without #CCP. 

#MilkTeaAlliance #CCPLiedPeopleDied https://t.co/iuDEhBftTV",UR3826 TOGETHER WE CAN NETFLIX ,wc poe ah th te netflix,0.0
asianhate_04,ChinaVirus,1250658712492089344,./tweet_data/asianhate_04/ChinaVirus/tweets3/EVs7eLNX0AAx2cH.jpg,./annot_3000_hate/EVs7eLNX0AAx2cH.jpg,"China, Asia manufacturing recovery to be short-lived with 2020 growth set to grind to a halt, reports @SuLin_Tan #IMF @IMFNews #coronavairus #COVID19 #Covid_19 #AsiaPacific #China #china #ChinaVirus 
https://t.co/V5iKwMDsbE https://t.co/sBM3z8wkeU",LONGEHAN RICOH Eco-Powered Billbo UA BRAND South China Morning Post ,sf sy pet ney ay oa ig fn lis je ral ee morning post sn,0.0
politics_04,TrumpGenocide,1245358510059196416,./tweet_data/politics_04/TrumpGenocide/tweets1/EUhm9iIXkAEmJ4-.jpg,./annot_3000_hate/EUhm9iIXkAEmJ4-.jpg,"@JoshLeCash #TrumpLiesAboutCoronavirus #TrumpGenocide #TrumpLiesAmericansDie #MillionsWillDie America will be the worst hit country in Deaths, ask yourself how is this possible for the world’s richest country, which had months of warnings?! https://t.co/tajo8KEFzH","JUST A REMINDER, A HOOKER AND A CON MAN ARE RUNNING AMERICA ",reminder aco run na,1.0
vaccine_04,Plandemic,1247889998214344704,./tweet_data/vaccine_04/Plandemic/tweets2/EVFlVjGUwAIPLev.jpg,./annot_3000_hate/EVFlVjGUwAIPLev.jpg,"#BillGates knew in December. 

#COVIDー19 #COVID2019 #Plandemic #Fakedemic

@realDonaldTrump @VP @FoxNews @BreitbartNews @CDCDirector @HHSGov @CDCgov @Surgeon_General https://t.co/hW8x3IAMe2","Tweet Bill Gates @BillGates · 19 Dec 19 What's next for our foundation? I'm particularly excited about what the next year could mean for one of the best buys in global health: vaccines. b-gat.es/ 2189YAC 1,151 17 824 5,075 ",tweet bill gates 19 dec 19 particularly excited year mean good buy global health vaccine 1151 tl 824 5075,0.0
